127.0.0.1 - - [07/Jan/2019:18:00:42 +0000] "GET /2019/01/07/hello-world/ HTTP/1.0" 200 18063 "http://darien-matt-fitness.local/2019/01/07/hello-world/" "WordPress/5.0.2; http://darien-matt-fitness.local"
127.0.0.1 - - [07/Jan/2019:18:00:45 +0000] "POST /wp-cron.php?doing_wp_cron=1546884044.5044109821319580078125 HTTP/1.0" 499 0 "http://darien-matt-fitness.local/wp-cron.php?doing_wp_cron=1546884044.5044109821319580078125" "WordPress/5.0.2; http://darien-matt-fitness.local"
127.0.0.1 - - [07/Jan/2019:18:19:22 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,underscore,wp-a11y,wp-util,jquery-ui-core,jquery-ui-widget,jquery-ui-mouse,jquery-ui-sortable,jquery-&load%5B%5D=ui-draggable,jquery-ui-droppable,backbone,wp-backbone,wp-ajax-response,jquery-color,wp-lists,postbox,nav-menu,shortcode,utils,me&load%5B%5D=dia-models,moxiejs,plupload,wp-plupload&ver=5.0.2 HTTP/1.0" 200 388179 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus[panel]=themes" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:19:22 +0000] "GET /wp-includes/js/tinymce/wp-tinymce.php?ver=4800-20180716 HTTP/1.0" 200 355036 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus[panel]=themes" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:19:24 +0000] "GET /?customize_changeset_uuid=54cd6bc0-2e6c-445a-96e7-dc6b35da8682&customize_theme=twentynineteen&customize_messenger_channel=preview-0 HTTP/1.0" 200 38637 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus[panel]=themes" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:19:24 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus[panel]=themes" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:19:25 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 4054 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus[panel]=themes" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:19:33 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 199723 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus[panel]=themes" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:20:23 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus[panel]=themes" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:20:24 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 368 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus[panel]=themes" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:20:25 +0000] "GET /wp-admin/customize.php?autofocus%5Bpanel%5D=themes&theme=construct-line&changeset_uuid=54cd6bc0-2e6c-445a-96e7-dc6b35da8682&return=http%3A%2F%2Fdarien-matt-fitness.local%2Fwp-admin%2F HTTP/1.0" 200 514897 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus[panel]=themes" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:20:26 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon&load%5B%5D=,l10n,buttons,customize-controls,customize-widgets,media-views,customize-nav-menus,wp-color-picker,code-editor&ver=5.0.2 HTTP/1.0" 200 444734 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus%5Bpanel%5D=themes&theme=construct-line&changeset_uuid=54cd6bc0-2e6c-445a-96e7-dc6b35da8682&return=http%3A%2F%2Fdarien-matt-fitness.local%2Fwp-admin%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:20:26 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,underscore,customize-base,wp-a11y,wp-util,jquery-ui-core,customize-controls,jquery-ui-widget,jquery-u&load%5B%5D=i-mouse,jquery-ui-sortable,jquery-ui-draggable,jquery-ui-droppable,backbone,wp-backbone,shortcode,utils,media-models,moxiejs,plu&load%5B%5D=pload,wp-plupload&ver=5.0.2 HTTP/1.0" 200 463837 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus%5Bpanel%5D=themes&theme=construct-line&changeset_uuid=54cd6bc0-2e6c-445a-96e7-dc6b35da8682&return=http%3A%2F%2Fdarien-matt-fitness.local%2Fwp-admin%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:20:32 +0000] "POST /?customize_changeset_uuid=54cd6bc0-2e6c-445a-96e7-dc6b35da8682&customize_theme=construct-line&customize_messenger_channel=preview-0&customize_autosaved=on HTTP/1.0" 200 52077 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus%5Bpanel%5D=themes&theme=construct-line&return=http%3A%2F%2Fdarien-matt-fitness.local%2Fwp-admin%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:20:33 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus%5Bpanel%5D=themes&theme=construct-line&return=http%3A%2F%2Fdarien-matt-fitness.local%2Fwp-admin%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:20:33 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 7875 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus%5Bpanel%5D=themes&theme=construct-line&return=http%3A%2F%2Fdarien-matt-fitness.local%2Fwp-admin%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:20:58 +0000] "POST /?customize_changeset_uuid=54cd6bc0-2e6c-445a-96e7-dc6b35da8682&customize_theme=construct-line&customize_messenger_channel=preview-1&customize_autosaved=on HTTP/1.0" 200 52184 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus%5Bpanel%5D=themes&theme=construct-line&return=http%3A%2F%2Fdarien-matt-fitness.local%2Fwp-admin%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:21:00 +0000] "POST /?customize_changeset_uuid=54cd6bc0-2e6c-445a-96e7-dc6b35da8682&customize_theme=construct-line&customize_messenger_channel=preview-2&customize_autosaved=on HTTP/1.0" 200 52172 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus%5Bpanel%5D=themes&theme=construct-line&return=http%3A%2F%2Fdarien-matt-fitness.local%2Fwp-admin%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:21:07 +0000] "POST /?customize_autosaved=on&customize_changeset_uuid=54cd6bc0-2e6c-445a-96e7-dc6b35da8682&customize_theme=construct-line&customize_preview_nonce=f83596f3c6 HTTP/1.0" 499 0 "http://darien-matt-fitness.local/?customize_changeset_uuid=54cd6bc0-2e6c-445a-96e7-dc6b35da8682&customize_theme=construct-line&customize_messenger_channel=preview-2&customize_autosaved=on" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:21:09 +0000] "POST /?customize_autosaved=on&customize_changeset_uuid=54cd6bc0-2e6c-445a-96e7-dc6b35da8682&customize_theme=construct-line&customize_preview_nonce=f83596f3c6 HTTP/1.0" 200 249 "http://darien-matt-fitness.local/?customize_changeset_uuid=54cd6bc0-2e6c-445a-96e7-dc6b35da8682&customize_theme=construct-line&customize_messenger_channel=preview-2&customize_autosaved=on" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:21:09 +0000] "POST /?customize_autosaved=on&customize_changeset_uuid=54cd6bc0-2e6c-445a-96e7-dc6b35da8682&customize_theme=construct-line&customize_preview_nonce=f83596f3c6 HTTP/1.0" 200 249 "http://darien-matt-fitness.local/?customize_changeset_uuid=54cd6bc0-2e6c-445a-96e7-dc6b35da8682&customize_theme=construct-line&customize_messenger_channel=preview-2&customize_autosaved=on" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:21:10 +0000] "POST /?customize_autosaved=on&customize_changeset_uuid=54cd6bc0-2e6c-445a-96e7-dc6b35da8682&customize_theme=construct-line&customize_preview_nonce=f83596f3c6 HTTP/1.0" 200 249 "http://darien-matt-fitness.local/?customize_changeset_uuid=54cd6bc0-2e6c-445a-96e7-dc6b35da8682&customize_theme=construct-line&customize_messenger_channel=preview-2&customize_autosaved=on" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:21:11 +0000] "POST /?customize_autosaved=on&customize_changeset_uuid=54cd6bc0-2e6c-445a-96e7-dc6b35da8682&customize_theme=construct-line&customize_preview_nonce=f83596f3c6 HTTP/1.0" 499 0 "http://darien-matt-fitness.local/?customize_changeset_uuid=54cd6bc0-2e6c-445a-96e7-dc6b35da8682&customize_theme=construct-line&customize_messenger_channel=preview-2&customize_autosaved=on" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:21:14 +0000] "POST /?customize_autosaved=on&customize_changeset_uuid=54cd6bc0-2e6c-445a-96e7-dc6b35da8682&customize_theme=construct-line&customize_preview_nonce=f83596f3c6 HTTP/1.0" 200 249 "http://darien-matt-fitness.local/?customize_changeset_uuid=54cd6bc0-2e6c-445a-96e7-dc6b35da8682&customize_theme=construct-line&customize_messenger_channel=preview-2&customize_autosaved=on" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:21:19 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 244 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus%5Bpanel%5D=themes&theme=construct-line&return=http%3A%2F%2Fdarien-matt-fitness.local%2Fwp-admin%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:21:30 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus%5Bpanel%5D=themes&theme=construct-line&return=http%3A%2F%2Fdarien-matt-fitness.local%2Fwp-admin%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:21:50 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 404 50 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus%5Bpanel%5D=themes&theme=construct-line&return=http%3A%2F%2Fdarien-matt-fitness.local%2Fwp-admin%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:21:51 +0000] "GET /wp-admin/ HTTP/1.0" 200 115812 "http://darien-matt-fitness.local/wp-admin/customize.php?autofocus%5Bpanel%5D=themes&theme=construct-line&return=http%3A%2F%2Fdarien-matt-fitness.local%2Fwp-admin%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:21:51 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils,moxiejs,plupload&ver=5.0.2 HTTP/1.0" 200 213954 "http://darien-matt-fitness.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:21:52 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check,media-views&ver=5.0.2 HTTP/1.0" 200 377557 "http://darien-matt-fitness.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:21:52 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter&ver=5.0.2 HTTP/1.0" 200 201412 "http://darien-matt-fitness.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:21:52 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://darien-matt-fitness.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:22:03 +0000] "GET /wp-admin/customize.php HTTP/1.0" 200 485097 "http://darien-matt-fitness.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:22:06 +0000] "GET /?customize_changeset_uuid=40f42990-d323-4d2a-90d9-095834163cfd&customize_theme=construct-line&customize_messenger_channel=preview-0 HTTP/1.0" 200 51437 "http://darien-matt-fitness.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:22:07 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://darien-matt-fitness.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:22:28 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 788 "http://darien-matt-fitness.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:22:37 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 404 50 "http://darien-matt-fitness.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:22:37 +0000] "GET /wp-admin/ HTTP/1.0" 200 115812 "http://darien-matt-fitness.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:22:38 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://darien-matt-fitness.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:22:42 +0000] "GET /wp-admin/post-new.php?post_type=page HTTP/1.0" 200 213495 "http://darien-matt-fitness.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [07/Jan/2019:18:22:42 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar&ver=5.0.2 HTTP/1.0" 200 23727 "http://darien-matt-fitness.local/wp-admin/post-new.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
